1555742700,0.327179,0.327761,0.327761,0.327179,510.48
1555742820,0.327844,0.327844,0.327844,0.327844,719.74
1555742940,0.327178,0.327178,0.327178,0.327178,329.99
1555743060,0.327952,0.327952,0.327952,0.327952,188.14
1555743120,0.327178,0.327904,0.327178,0.327904,20.7
1555743240,0.327179,0.329195,0.327585,0.327179,3172.47
1555743360,0.328681,0.328681,0.328681,0.328681,84.9
1555743420,0.327178,0.327178,0.327178,0.327178,20.26
1555743480,0.32832,0.32832,0.32832,0.32832,12.16
1555743600,0.328061,0.328062,0.328061,0.328062,294.16
1555743660,0.327376,0.327376,0.327376,0.327376,28.75
1555743720,0.3275,0.328631,0.3275,0.327527,775.78
1555743840,0.327286,0.327286,0.327286,0.327286,177.0
1555744020,0.327201,0.32733,0.327201,0.327322,3011.73
1555744140,0.327183,0.328585,0.328563,0.327183,1164.83
1555744320,0.327313,0.32825,0.32825,0.327313,368.95
1555744380,0.328455,0.329037,0.328455,0.329037,582.45
1555744440,0.32756,0.328927,0.328926,0.32756,1508.59
1555744560,0.327305,0.327305,0.327305,0.327305,29.09
1555744680,0.327243,0.328523,0.327243,0.328523,30.12
1555744800,0.328402,0.328505,0.328402,0.328505,100.0
1555744860,0.328505,0.329002,0.328505,0.329002,323.96
1555744980,0.328965,0.328966,0.328965,0.328966,454.52
1555745100,0.328834,0.328834,0.328834,0.328834,27.25
1555745220,0.328101,0.328779,0.328779,0.328748,725.17
1555745280,0.328974,0.328999,0.328999,0.328975,569.92
1555745340,0.32893,0.32893,0.32893,0.32893,12.13
1555745460,0.327274,0.328622,0.328418,0.328622,1134.02
1555745580,0.328387,0.328387,0.328387,0.328387,145.36
1555745760,0.328004,0.328004,0.328004,0.328004,189.11
1555745880,0.327178,0.327877,0.327178,0.327877,897.57
1555746120,0.327178,0.327178,0.327178,0.327178,68.36
1555746180,0.327811,0.327916,0.327811,0.327916,756.53
1555746300,0.327916,0.327916,0.327916,0.327916,13.69
1555746480,0.327181,0.328836,0.327181,0.328836,59.66
1555746540,0.328774,0.328774,0.328774,0.328774,12.18
1555746660,0.327178,0.327178,0.327178,0.327178,60.95
1555746780,0.327178,0.327178,0.327178,0.327178,68.38
1555746840,0.32798,0.328223,0.32798,0.328223,1458.55
1555746960,0.326626,0.327726,0.327178,0.326717,6212.68
1555747080,0.326633,0.327726,0.327726,0.326664,41.76
1555747140,0.328059,0.328065,0.328065,0.32806,646.39
1555747260,0.328097,0.328097,0.328097,0.328097,30.95
1555747380,0.328045,0.328045,0.328045,0.328045,6.08
1555747440,0.326933,0.326933,0.326933,0.326933,193.92
1555747740,0.326935,0.326945,0.326935,0.326945,380.33
1555747860,0.329013,0.329013,0.329013,0.329013,18.19
1555747920,0.329057,0.329057,0.329057,0.329057,19.5
1555747980,0.327019,0.327019,0.327019,0.327019,398.0
1555748040,0.328902,0.328902,0.328902,0.328902,108.83
1555748160,0.328604,0.328604,0.328604,0.328604,293.35
1555748220,0.328524,0.328524,0.328524,0.328524,293.35
1555748400,0.327118,0.327118,0.327118,0.327118,27.21
1555748580,0.327178,0.327179,0.327179,0.327178,421.0
1555748640,0.327921,0.327922,0.327921,0.327922,145.19
1555748700,0.327173,0.327173,0.327173,0.327173,8.97
1555749060,0.327172,0.32745,0.32745,0.327172,1015.0
1555749120,0.327,0.327,0.327,0.327,57.66
1555749480,0.327348,0.327412,0.327348,0.327412,547.81
