1532566800,87.09,87.2,87.12,87.1,1049.8628166099998
1532567700,86.99,87.18,87.11,87.0,568.11328785
1532568600,86.77,86.98,86.98,86.92,656.00937403
1532569500,86.72,86.96,86.91,86.82,396.99833249999995
1532570400,86.46,86.83,86.83,86.52,1046.0244271099998
1532571300,86.35,86.52,86.52,86.43,817.7063158599999
1532572200,86.42,86.74,86.42,86.74,825.33019411
1532573100,86.63,86.74,86.74,86.64,704.0336273599999
1532574000,86.64,86.69,86.64,86.69,44.10629902
1532574900,86.36,86.6,86.36,86.59,452.08502955
1532575800,86.4,86.7,86.59,86.55,1476.3643427
1532576700,86.56,86.83,86.56,86.74,385.48711465
1532577600,86.71,86.89,86.75,86.86,411.85751249
1532578500,86.76,86.93,86.87,86.86,341.34606476
1532579400,86.75,86.82,86.82,86.76,201.30802271
1532580300,86.75,86.92,86.76,86.86,268.93443957000005
1532581200,86.75,86.85,86.85,86.76,164.17816989
